Unnamed: 0;Network_Edge_ID;Manually_Added;Distance;Network_Node_A_ID;Network_Node_B_ID;Traffic_flow_trucks_2019;Traffic_flow_trucks_2030
541;1035618;0;2.883;261256;123920;1641432;2094581
542;2608158;0;12.54;261255;104879;6336209;5382256
543;2608156;0;8.581;261253;105365;114579;93308
544;2608154;0;8.581;261251;105391;3110225;2761642
545;2608153;0;0.6920000000000001;261250;103265;1601142;1353025
546;2608151;0;33.960.000.000.000.000;261248;126248;1040512;903610
547;2608142;0;1.983;261245;261240;1366584;2212995
548;2500430;0;6.91;261243;250204;1366584;2212995
549;2608143;0;1.308;261241;201917;1366584;2212995
550;2500434;0;2.951;261240;261241;1366584;2212995
551;2608141;0;37.560.000.000.000.000;261238;261239;0;0
552;2608140;0;6.297.999.999.999.990;261238;123719;0;0
553;1035321;0;6.669;261237;123717;2190408;3678151
554;2608137;0;26.489.999.999.999.900;261236;201942;2964874;3999876
555;1000137;0;6.546;261234;100172;2403982;2977760
556;1009175;0;5.369;261232;100172;2403982;2977760
557;2608114;0;7.193;261231;100176;1830755;2427712
558;2608129;0;0.879;261229;106801;2607046;3665385
559;2608097;0;4.18;261228;107068;2531995;3104281
560;2608006;0;3.678;261227;250202;1366584;2212995
561;2608098;0;6.987;261226;260817;518686;699934
562;2608088;0;23.169.999.999.999.900;261225;123746;1894796;2130204
563;1009669;0;1.063;261225;107070;1894796;2130204
564;2608025;0;19.028;261223;100269;954415;1252739
565;1000211;0;11.127;261222;123762;954415;1252739
566;2608048;0;19.340.000.000.000.000;261221;260819;4141016;5545784
567;1301177;0;5.035;261219;196151;478368;678695
568;2608103;0;5.691;261218;260802;66205;89548
569;2608082;0;11.532;261217;123422;510374;578788
570;1034850;0;3.812;261217;100310;510374;578788
571;2608080;0;9.876;261215;100287;986580;1254802
572;2608001;0;29.589.999.999.999.900;261214;261215;986580;1254802
573;2608035;0;7.348;261213;100286;1182599;1421860
574;1000221;0;6.574;261213;100289;1182599;1421860
575;1000381;0;16.219.999.999.999.900;261211;100488;3709685;5057235
576;2608033;0;2.614;261210;123436;3709685;5057235
577;2608046;0;4.399;261209;261208;3662285;5005648
578;2608049;0;27.239.999.999.999.900;261208;260804;3513056;4841081
579;2500446;0;1.119;261203;261204;2849879;4193056
580;2608064;0;2.477;261202;196183;4481541;6003386
581;2608199;0;5.17;261199;261200;1409778;2007336
582;2608063;0;7.985;261198;100500;4010400;5466699
583;2608278;0;0.608;261193;107228;526880;658098
584;1010040;0;8.388;261193;196759;526880;658098
585;1019111;0;12.151;261186;202045;464165;611754
586;2603189;0;0.331;261185;122973;817700;1110918
587;2603185;0;0.512;261180;261181;224816;288094
588;1017714;0;14.669.999.999.999.900;261180;196980;224816;288094
589;2603183;0;0.61;261179;261181;224816;288094
590;2603179;0;1.347;261175;115045;0;0
591;1022029;0;41.560.000.000.000.000;261175;111979;0;0
592;2603178;0;0.679;261174;115028;3083276;4517719
593;1025364;0;3.937;261173;261108;5178018;7303899
594;2603176;0;2.521;261170;261172;0;0
595;2603174;0;2.496;261170;261171;674952;903096
596;2603173;0;8.91;261170;107762;674952;903096
597;2603171;0;2.398;261169;107764;674952;903096
598;2603170;0;0.39299999999999996;261168;106806;3013358;4269386
599;1300987;0;1.334;261167;107837;0;0
600;2603168;0;1.62;261166;123620;1548418;2109584
601;2603166;0;2.367;261164;197212;2525550;3450998
602;1011008;0;30.460.000.000.000.000;261164;107931;2525550;3450998
603;1300670;0;8.258;261163;197356;1337010;1696514
604;2603161;0;0.857;261161;196498;5747048;8046034
605;2603159;0;18.969.999.999.999.900;261159;112649;0;0
606;2603157;0;1.077;261157;115800;0;0
607;2603156;0;0.423;261156;112414;4797421;6400279
608;2603155;0;3.674;261155;112472;4617191;6160650
609;2603154;0;0.978;261154;112842;2232292;3468384
610;1300119;0;13.659.999.999.999.900;261154;196529;2232292;3468384
611;2603149;0;3.071;261149;115728;588730;748796
612;2603148;0;1.055;261148;196712;638466;849088
613;1300444;0;9.883;261148;115742;638466;849088
614;2603144;0;1.555;261144;115741;2247741;3088452
615;2603141;0;4.508;261141;115252;3462266;4805179
616;2603129;0;2.255;261133;108789;691349;932642
617;1019119;0;10.657;261133;108784;859366;1146875
618;2603128;0;65.020.000.000.000.000;261132;108789;691349;932642
619;1023764;0;9.451;261132;261131;691349;932642
620;2603122;0;0.5489999999999999;261130;250196;0;0
621;2603116;0;0.752;261124;196234;550388;712400
622;2603109;0;19.680.000.000.000.000;261123;261122;0;0
623;1023348;0;5.3;261123;112503;0;0
624;2603106;0;0.727;261120;100718;1276155;1640545
625;2603103;0;15.530.000.000.000.000;261117;261116;2673152;3829641
626;2500263;0;4.052;261117;115040;2673152;3829641
627;2603102;0;19.469.999.999.999.900;261115;261116;2673152;3829641
628;2603101;0;17.269.999.999.999.900;261114;261115;2673152;3829641
629;2603100;0;0.98;261112;261114;2673152;3829641
630;2603099;0;0.225;261112;261113;0;0
631;2603097;0;0.595;261111;115021;3083276;4517719
632;2603096;0;0.419;261110;115028;0;0
633;1022007;0;1.535;261110;261109;0;0
634;2603095;0;0.251;261109;115035;0;0
635;2603092;0;1.992;261106;107881;3206866;4435369
636;1011016;0;6.276;261106;107942;3206866;4435369
637;2603085;0;4.948;261105;108243;3040235;4210424
638;2603084;0;2.487;261104;100624;4151170;5771389
639;2603083;0;4.613;261103;107824;4408035;6122770
640;2603082;0;0.972;261102;196787;4408035;6122770
641;2603081;0;41.339.999.999.999.900;261100;261101;2020122;2820826
642;2603073;0;0.69;261099;250180;2020122;2820826
643;2500367;0;9.783;261099;261100;2020122;2820826
644;2603072;0;1.848;261097;108061;975139;1233672
645;2500358;0;4.415;261094;250156;0;0
646;2603069;0;2.438;261093;261094;0;0
647;2603066;0;2.376;261092;113114;2999301;4270940
648;2603064;0;67.379.999.999.999.900;261090;250171;593715;758499
649;2500394;0;8.557;261090;108196;593715;758499
650;2603138;0;5.932;261088;113411;405695;510120
651;2603137;0;1.781;261087;261086;405695;510120
652;2500359;0;10.790.999.999.999.900;261087;261088;405695;510120
653;2603136;0;31.430.000.000.000.000;261085;261086;405695;510120
654;2603115;0;4.042;261083;250153;0;0
655;1017631;0;50.280.000.000.000.000;261082;112093;0;0
656;1017562;0;1.022;261080;196306;1990849;2773155
657;2603091;0;2.057;261077;261076;0;0
658;2603090;0;4.617;261075;261076;0;0
659;1023793;0;2.798;261072;112909;0;0
660;2603079;0;15.019.999.999.999.900;261070;261071;0;0
661;1023299;0;4.115;261070;112449;0;0
662;1023297;0;1.33;261069;196492;3029974;4261628
663;2500270;0;6.593;261067;250122;1276408;1673096
664;2603142;0;54.879.999.999.999.900;261059;261142;3851038;5637622
665;2603044;0;19.509.999.999.999.900;261056;116083;1742819;2206259
666;1300452;0;31.260.000.000.000.000;261056;197105;1742819;2206259
667;2603053;0;2.96;261055;261054;385826;486688
668;2603051;0;6.126;261053;168061;745971;1078809
669;2500260;0;9.462;261053;261052;745971;1078809
670;2603050;0;13.769;261052;115347;745971;1078809
671;2603049;0;7.463.999.999.999.990;261051;115329;826135;1173348
672;2603048;0;18.969.999.999.999.900;261050;124358;930030;1489639
673;1022455;0;4.039;261050;115304;2107714;2982305
674;2603047;0;6.187;261049;126303;3282768;4884371
675;2603008;0;56.679.999.999.999.900;261048;261045;3663022;5362782
676;2603046;0;3.844;261047;261048;3663022;5362782
677;2603043;0;6.141;261046;261045;3663022;5362782
678;2603007;0;75.470.000.000.000.000;261046;261049;3282768;4884371
679;2603006;0;10.832;261044;168060;708031;956951
680;2603005;0;73.820.000.000.000.000;261043;123111;2826872;4053356
681;1026753;0;8.195;261043;113417;2826872;4053356
682;2603014;0;0.919;261042;197481;5216005;7248638
683;1300410;0;9.305;261042;113302;5216005;7248638
684;2603013;0;4.251;261041;197521;3377280;4938039
685;2603020;0;2.371;261040;261039;1301184;1865608
686;1010871;0;3.094;261040;197181;1301184;1865608
687;1010790;0;70.870.000.000.000.000;261036;107799;4031475;5424345
688;2603011;0;4.447;261033;107454;4670481;6224280
689;1010291;0;8.847.000.000.000.000;261033;196821;4592214;6127448
690;2603010;0;0.821;261032;261030;194430;247784
691;1011825;0;1.163;261032;261031;194430;247784
692;2603009;0;1.107;261031;196223;194430;247784
693;2603003;0;2.002;261029;100610;2989520;3986491
694;2603042;0;1.459;261028;107798;2622225;3519066
695;2603041;0;0.312;261027;196827;2435166;3290978
696;2603040;0;3.58;261026;112191;5653221;7916511
697;2603039;0;1.577;261025;261024;2154432;2961529
698;2500401;0;8.197.000.000.000.000;261023;111781;1986006;2746011
699;2603035;0;7.044;261021;197293;1883118;2583566
700;2500400;0;75.120.000.000.000.000;261021;261022;1883118;2583566
701;2603034;0;36.519.999.999.999.900;261020;196835;4374570;6327520
702;2603031;0;25.669.999.999.999.900;261017;196864;4415024;5764642
703;1300473;0;6.773;261016;108827;2582801;3788265
704;2500330;0;6.263.999.999.999.990;261015;250152;903948;1144116
705;2603027;0;0.9059999999999999;261013;196352;5819718;8248541
706;2603026;0;1.605;261012;115447;8080854;12152016
707;1022673;0;11.049.000.000.000.000;261012;115426;8080854;12152016
708;2603025;0;72.410.000.000.000.000;261011;196560;5596105;8207125
709;2603001;0;26.689.999.999.999.900;261010;196279;1050425;1352945
710;2603002;0;10.104;261007;116085;0;0
711;1030297;0;8.623;261007;261008;0;0
712;2603000;0;0.512;261006;250112;795624;1017848
713;2500268;0;8.056.000.000.000.000;261006;123130;795624;1017848
714;2608323;0;4.138;260991;260990;217276;239724
715;2608312;0;2.556;260983;260984;0;0
716;1035695;0;1.709;260982;100384;0;0
717;1035694;0;2.549;260981;123977;0;0
718;2608308;0;1.063;260980;260981;0;0
719;2608306;0;2.95;260980;100383;0;0
720;2608303;0;1.107;260978;100383;0;0
721;2608295;0;2.495;260972;260971;0;0
722;2608041;0;2.252;260972;260826;0;0
723;2608294;0;26.839.999.999.999.900;260970;260971;155816;171981
724;2608290;0;3.002;260969;196164;155816;171981
725;2608289;0;1.643;260968;100339;287464;318091
726;2608077;0;9.271;260968;260967;287464;318091
727;2608288;0;6.83;260967;260816;287464;318091
728;2608285;0;4.05;260966;100340;287464;318091
729;2608280;0;37.739.999.999.999.900;260962;123429;287464;318091
730;2608266;0;1.484;260959;260960;78085;87034
731;2608265;0;3.077;260959;260961;78085;87034
732;2608279;0;16.880.000.000.000.000;260958;260961;78085;87034
733;2608104;0;35.189.999.999.999.900;260945;260944;70188;78368
734;2608322;0;6.132.999.999.999.990;260943;260990;217276;239724
735;2608069;0;0.28;260943;196176;287464;318091
736;2500477;0;5.834;260943;250241;70188;78368
737;1009598;0;3.985;260942;100274;986580;1254802
738;1009585;0;2.676;260941;100282;620496;785524
739;2608270;0;1.449;260937;260936;0;0
740;1009870;0;5.796;260935;260936;0;0
741;2608268;0;1.063;260934;260935;0;0
742;2608267;0;1.013;260934;260933;0;0
743;1009906;0;5.745;260927;260928;867185;1159426
744;2608247;0;3.247;260926;260927;867185;1159426
745;2608246;0;2.54;260925;260926;867185;1159426
746;2608243;0;0.7909999999999999;260923;107153;1156445;1490444
747;1009853;0;1.092;260923;107163;1156445;1490444
748;2608239;0;2.114;260920;260919;893971;1134546
749;2608238;0;2.488;260918;260919;893971;1134546
750;2608237;0;1.649;260917;260918;893971;1134546
751;2608128;0;4.18;260916;260917;893971;1134546
752;2608127;0;3.947;260916;107141;893971;1134546
753;1009840;0;0.568;260915;107141;893971;1134546
754;1000334;0;4.01;260913;260914;1462915;1946172
755;2608125;0;1.261;260912;260913;1462915;1946172
756;2616078;1;10.800.999.999.999.900;260911;107153;0;0
757;2608124;0;0.8540000000000001;260911;260912;1462915;1946172
758;2608044;0;6.563;260909;260910;502654;681651
759;2608034;0;4.487;260908;260910;502654;681651
760;1009860;0;9.775;260906;107166;1218808;1642122
761;2608121;0;69.860.000.000.000.000;260905;107198;1218808;1642122
762;2608227;0;2.923;260900;260899;1409778;2007336
763;2608226;0;1.625;260898;260899;1409778;2007336
764;2608225;0;8.423;260897;260898;1409778;2007336
765;2608224;0;5.95;260896;260897;1409778;2007336
766;2608223;0;2.195;260896;260895;1409778;2007336
767;2608218;0;9.876;260894;260893;1409778;2007336
768;1000360;0;72.570.000.000.000.000;260892;260894;1409778;2007336
769;2608212;0;1.14;260891;260892;1409778;2007336
770;2608211;0;32.769.999.999.999.900;260890;260891;1409778;2007336
771;2608210;0;4.104;260889;260890;1409778;2007336
772;2608205;0;4.093;260887;100445;1409778;2007336
773;1000352;0;6.02;260887;260886;1409778;2007336
774;2608204;0;2.291;260886;261200;1409778;2007336
775;2608091;0;3.801;260883;261199;1507766;2120191
776;2608195;0;2.009;260882;107211;1507766;2120191
777;2608134;0;6.553.999.999.999.990;260881;123424;1507766;2120191
778;1034856;0;5.95;260881;260882;1507766;2120191
779;1009992;0;5.331;260880;100475;1507766;2120191
780;2608132;0;4.507;260879;260878;1524616;2178278
781;1009392;0;6.727;260879;196770;1524616;2178278
782;1009793;0;13.933;260877;123832;766786;938534
783;2608192;0;5.441;260876;196743;4892659;6894125
784;1000409;0;9.488.999.999.999.990;260876;260875;4892659;6894125
785;2608190;0;66.370.000.000.000.000;260874;260873;57660;110791
786;1008890;0;7.591;260874;100055;57660;110791
787;2608017;0;3.431;260851;100090;101221;120920
788;2608164;0;1.499;260838;106752;2639400;3632801
789;2608163;0;5.32;260837;202011;795228;1015956
790;2608019;0;7.383.999.999.999.990;260834;106581;57660;110791
791;1008893;0;21.790.000.000.000.000;260834;202039;57660;110791
792;2608276;0;8.082;260832;260831;1316471;1547970
793;2608058;0;4.852;260828;107063;2749270;3344005
794;2608086;0;0.541;260827;261244;1366584;2212995
795;2608302;0;1.595;260825;260826;0;0
796;1035376;0;15.630.000.000.000.000;260825;260978;0;0
797;2608040;0;2.843;260824;260829;601829;748138
798;2608059;0;19.35;260823;100315;66205;89548
799;1000243;0;18.532;260823;260801;66205;89548
800;2608065;0;5.449;260818;260817;518686;699934
801;2608138;0;14.969.999.999.999.900;260815;201916;1605112;1973779
802;2608287;0;15.959.999.999.999.900;260812;260816;287464;318091
803;1000322;0;1.109;260800;100414;0;0
804;2608045;0;2.052;260798;107158;1377549;1550521
805;1009876;0;8.544;260798;123439;1377549;1550521
806;2608277;0;3.111;260797;100505;526880;658098
807;1010059;0;4.726;260796;100504;821548;986458
808;2608101;0;1.942;260795;107180;2068805;2410474
809;2608009;0;1.92;260794;123855;2415368;2962524
810;2608020;0;3.089;260793;260794;2415368;2962524
811;2608016;0;3.992;260791;107183;1377549;1550521
812;1009905;0;5.517;260791;100444;1377549;1550521
813;2608038;0;3.096;260790;107234;1377549;1550521
814;1010054;0;28.710.000.000.000.000;260790;107159;1377549;1550521
815;2608050;0;3.509;260789;123851;2137155;2614490
816;2615068;0;18.769.999.999.999.900;260783;260782;0;0
817;2615066;0;1.714;260781;260780;0;0
818;2615020;0;5.419;260775;260776;2319662;2937462
819;2615001;0;2.06;260774;260775;2319662;2937462
820;2615000;0;1.492;260773;260774;2319662;2937462
821;1090164;0;28.739.999.999.999.900;260773;108632;2319662;2937462
822;2615008;0;1.665;260771;260772;2319662;2937462
823;2615007;0;36.069.999.999.999.900;260770;260771;2319662;2937462
824;2615006;0;2.438;260770;260769;2319662;2937462
825;1011763;0;28.289.999.999.999.900;260769;108633;2319662;2937462
826;2615078;0;1.432;260754;260753;0;0
827;1201183;0;2.937;260754;260752;0;0
828;2615128;0;14.880.000.000.000.000;260670;260668;107900;140772
829;1020828;0;2.365;260669;260670;107900;140772
830;2615134;0;2.334;260653;110688;5645265;7231032
831;1015103;0;5.367.000.000.000.000;260653;110689;5645265;7231032
832;2615133;0;3.875;260652;110683;691349;932642
833;1015100;0;6.894;260652;108783;691349;932642
834;2615097;0;3.487;260650;260649;204479;274218
835;1020859;0;25.069.999.999.999.900;260650;260651;204479;274218
836;2615094;0;2.51;260648;109656;204479;274218
837;2615095;0;1.305;260647;260648;204479;274218
838;2615089;0;14.809.999.999.999.900;260646;110732;363220;496521
839;2615087;0;3.64;260644;110711;363220;496521
840;1015123;0;7.195;260644;260645;363220;496521
841;2615108;0;1.855;260641;260640;2263431;2719774
842;1015112;0;15.759.999.999.999.900;260641;260642;2263431;2719774
843;2615107;0;1.942;260640;260639;2263431;2719774
844;2615106;0;19.140.000.000.000.000;260639;260638;2263431;2719774
845;2615105;0;4.391;260637;260638;2263431;2719774
846;2615081;0;14.969.999.999.999.900;260636;260635;2263431;2719774
847;2615082;0;25.669.999.999.999.900;260635;260637;2263431;2719774
848;2615080;0;1.58;260634;260636;2263431;2719774
849;2615072;0;1.139;260633;260632;2263431;2719774
850;1020831;0;2.864;260632;110701;2263431;2719774
851;2615071;0;17.480.000.000.000.000;260631;260633;2263431;2719774
852;2615044;0;2.301;260631;260630;2263431;2719774
853;2615040;0;2.935;260630;260629;2263431;2719774
854;2615059;0;0.7490000000000001;260627;106933;1999804;2260692
855;1306897;0;13.159.999.999.999.900;260626;106886;0;0
856;2615057;0;0.309;260625;111598;0;0
857;1016340;0;0.436;260625;195753;0;0
858;1016312;0;1.199;260623;260624;110824;107772
859;2615063;0;4.706;260621;111555;610539;617539
860;2615009;0;8.476;260620;106947;2424816;3073040
861;1009493;0;4.632;260620;195765;2424816;3073040
862;2615011;0;2.67;260619;195775;2736479;3409702
863;2615015;0;17.380.000.000.000.000;260618;195784;2736479;3409702
864;1306758;0;14.069.999.999.999.900;260618;106951;2736479;3409702
865;1306765;0;6.175;260617;195755;1030329;1205556
866;2615016;0;6.011;260616;111678;1030329;1205556
867;1306856;0;3.137;260616;195762;1030329;1205556
868;2615013;0;10.070.000.000.000.000;260615;195783;1999804;2260692
869;2615030;0;0.5589999999999999;260612;195374;2439231;3227549
870;2615060;0;1.179;260609;111036;8136435;11102891
871;2615062;0;1.615;260608;195888;2341728;2724580
872;1015658;0;5.193;260608;122892;2341728;2724580
873;1016281;0;5.099;260607;111354;602066;660656
874;2615061;0;3.266;260606;106870;3191684;3606966
875;2615014;0;5.053;260602;195817;3480491;3881138
876;2607036;0;33.582;260599;101388;415005;513802
877;2607034;0;42.724;260597;260596;0;0
